SetNumber,PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
"76014-1",4144413,1,"Bright Red","System: Decoration Elements",30602,"Front, 2X2, Sport","http://cache.lego.com/media/bricks/5/1/4144413.jpg",37
"76014-1",4220516,1,"Bright Red","System: Decoration Elements",47458,"Plate W. Bows 2X1½","http://cache.lego.com/media/bricks/5/1/4220516.jpg",24
"76014-1",6003621,1,"Bright Red","System: Figure, Heads And Masks",10342,"Mini Head 'No. 966'","http://cache.lego.com/media/bricks/5/1/6003621.jpg",15
"76014-1",302321,3,"Bright Red","System: Plates",3023,"Plate 1X2","http://cache.lego.com/media/bricks/5/1/302321.jpg",666
"76014-1",255521,1,"Bright Red","System: Plates, Special",2555,"Plate 1X1 W. Up Right Holder","http://cache.lego.com/media/bricks/5/1/255521.jpg",80
"76014-1",6030717,1,"Bright Red","System: Plates, Special",12825,"Plate 1X1 W. Up Right Holder","http://cache.lego.com/media/bricks/5/1/6030717.jpg",32
"76014-1",241921,1,"Bright Red","System: Plates, Special Circles And Angles",2419,"Corner Plate 3X6","http://cache.lego.com/media/bricks/5/1/241921.jpg",36
"76014-1",4188298,2,"Bright Red","Technic: Beams, Special",6536,"Cross Block 90°","http://cache.lego.com/media/bricks/5/1/4188298.jpg",60
"76014-1",4529240,2,"Dark Stone Grey","System: Bricks, Special Circles And Angles",59900,"Nose Cone Small 1X1","http://cache.lego.com/media/bricks/5/1/4529240.jpg",169
"76014-1",4210697,2,"Dark Stone Grey","System: Bricks, Special Ø4.85 Hole And Connecting Bush",30526,"Brick 1X2 W. Double Snap","http://cache.lego.com/media/bricks/5/1/4210697.jpg",66
"76014-1",4210631,1,"Dark Stone Grey","System: Plates",2412,"Radiator Grille 1X2","http://cache.lego.com/media/bricks/5/1/4210631.jpg",469
"76014-1",4211119,1,"Dark Stone Grey","System: Plates",3794,"Plate 1X2 W. 1 Knob","http://cache.lego.com/media/bricks/5/1/4211119.jpg",232
"76014-1",4598769,2,"Dark Stone Grey","System: Plates",92593,"Plate 1X4 W. 2 Knobs","http://cache.lego.com/media/bricks/5/1/4598769.jpg",99
"76014-1",6019987,2,"Dark Stone Grey","System: Plates, Special",11458,"Plade 1X2 M. Van. Hul Ø 4,8","http://cache.lego.com/media/bricks/5/1/6019987.jpg",192
"76014-1",6072949,1,"Medium Blue","System: Mini Figure",17500,"Mini Lower Part No. 658","http://cache.lego.com/media/bricks/5/1/6072949.jpg",1
"76014-1",4617013,2,"Medium Blue","System: Plates",3794,"Plate 1X2 W. 1 Knob","http://cache.lego.com/media/bricks/5/1/4617013.jpg",11
"76014-1",6103197,1,"Medium Blue","Various: Category Not Known",20075,"Upperp. W/2 Tr. Arms No. 2718","http://cache.lego.com/media/bricks/5/1/6103197.jpg",1
"76014-1",4646513,1,"Medium Stone Grey","System: Functional Elements",98286,"Hinge Pl.Top 2X4 W.Ø4.85Hole","http://cache.lego.com/media/bricks/5/1/4646513.jpg",57
"76014-1",4520320,2,"Medium Stone Grey","System: Miscellaneous Elements",61184,"3 M.Arch W.Knob And Shaft Ø3.2","http://cache.lego.com/media/bricks/5/1/4520320.jpg",381
"76014-1",4654582,1,"Medium Stone Grey","System: Plates, Special",99781,"Angular Plate 1,5 Top 1X2 1/2","http://cache.lego.com/media/bricks/5/1/4654582.jpg",231
"76014-1",4299119,4,"Medium Stone Grey","System: Tyres And Rims For/To Snap Ø4,85 W. Cross",55981,"Rim Wide 18/14 W. Hole Ø4.8","http://cache.lego.com/media/bricks/5/1/4299119.jpg",160
"76014-1",4211807,2,"Medium Stone Grey","Technic: Connectors",3673,"Connector Peg","http://cache.lego.com/media/bricks/5/1/4211807.jpg",662
"76014-1",4503416,2,"Medium Stone Grey","Technic: Half Beams",32017,"Technic 5M Half Beam","http://cache.lego.com/media/bricks/5/1/4503416.jpg",41
"76014-1",4514700,5,"Multicombination","System: Figure, Weapons",59233,"Lightening Bolt Co-Inj.126/42","http://cache.lego.com/media/bricks/5/1/4514700.jpg",30
"76014-1",6071587,1,"Transparent Fluorescent Blue","System: Figure, Heads And Masks",17460,"Mini Head 'No.1409'","http://cache.lego.com/media/bricks/5/1/6071587.jpg",1
"76014-1",4113955,1,"Transparent Green","System: Figure Accessories In Hand",30153,"Diamond With Stick","http://cache.lego.com/media/bricks/5/1/4113955.jpg",74
"76014-1",4623199,2,"White","System: Figure Accessories In Hand",58176,"Globe W. 3.2 Stick","http://cache.lego.com/media/bricks/5/1/4623199.jpg",16
"76014-1",4293876,1,"White","System: Plates, Special",2476,"Plate 2X2 Inverted W. Snap","http://cache.lego.com/media/bricks/5/1/4293876.jpg",32
