SetNumber,PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
"31029-1",6048854,1,"Dark Stone Grey","System: Plates, Special",92411,"Angle Plate 1X2 / 2X2","http://cache.lego.com/media/bricks/5/1/6048854.jpg",118
"31029-1",6117972,1,"Dark Stone Grey","System: Plates, Special",21712,"Angle Plate 1X2 / 2X2","http://cache.lego.com/media/bricks/5/1/6117972.jpg",150
"31029-1",4210633,2,"Dark Stone Grey","System: Plates, Special Circles And Angles",6141,"Round Plate 1X1","http://cache.lego.com/media/bricks/5/1/4210633.jpg",326
"31029-1",4527082,1,"Dark Stone Grey","System: Plates, Special Circles And Angles",51739,"Plate 2X4X18°","http://cache.lego.com/media/bricks/5/1/4527082.jpg",69
"31029-1",4215387,1,"Dark Stone Grey","System: Signs, Flags And Poles",44676,"Banner 26 Deg. M. 2 Holdere","http://cache.lego.com/media/bricks/5/1/4215387.jpg",33
"31029-1",4211385,1,"Medium Stone Grey","System: Bricks",3001,"Brick 2X4","http://cache.lego.com/media/bricks/5/1/4211385.jpg",253
"31029-1",4558953,2,"Medium Stone Grey","System: Bricks, Special",87087,"Brick 1X1 W. 1 Knob","http://cache.lego.com/media/bricks/5/1/4558953.jpg",147
"31029-1",6015344,2,"Medium Stone Grey","System: Bricks, Special",11211,"Brick 1X2 W. 2 Knobs","http://cache.lego.com/media/bricks/5/1/6015344.jpg",189
"31029-1",6004990,2,"Medium Stone Grey","System: Plates, Special",99780,"Angular Plate 1.5 Bot. 1X2 1/2","http://cache.lego.com/media/bricks/5/1/6004990.jpg",97
"31029-1",6043656,1,"Medium Stone Grey","System: Plates, Special",14704,"Plate 1X2 Ball Cup / Friction Middle","http://cache.lego.com/media/bricks/5/1/6043656.jpg",159
"31029-1",4650260,3,"Medium Stone Grey","System: Plates, Special Circles And Angles",98138,"Flat Tile 1X1, Round","http://cache.lego.com/media/bricks/5/1/4650260.jpg",158
"31029-1",4211373,3,"Medium Stone Grey","System: Wheel Base",2655,"Wheel Fork 2X2 Round","http://cache.lego.com/media/bricks/5/1/4211373.jpg",50
"31029-1",4211807,1,"Medium Stone Grey","Technic: Connectors",3673,"Connector Peg","http://cache.lego.com/media/bricks/5/1/4211807.jpg",662
"31029-1",4244368,8,"Transparent Brown","System: Bricks, With Slope",50746,"Roof Tile 1 X 1 X 2/3","http://cache.lego.com/media/bricks/5/1/4244368.jpg",138
"31029-1",3005748,1,"Transparent Green","System: Plates, Special Circles And Angles",30057,"Round Plate 1X1 - Tr.","http://cache.lego.com/media/bricks/5/1/3005748.jpg",353
"31029-1",3005741,1,"Transparent Red","System: Plates, Special Circles And Angles",30057,"Round Plate 1X1 - Tr.","http://cache.lego.com/media/bricks/5/1/3005741.jpg",948
"31029-1",287701,3,"White","System: Bricks",2877,"Profile Brick 1X2","http://cache.lego.com/media/bricks/5/1/287701.jpg",96
"31029-1",4527637,1,"White","System: Gates And Roofs",3822,"Left Door 1X3","http://cache.lego.com/media/bricks/5/1/4527637.jpg",36
"31029-1",4537987,1,"White","System: Gates And Roofs",3821,"Right Door 1X3","http://cache.lego.com/media/bricks/5/1/4537987.jpg",36
"31029-1",307001,4,"White","System: Plates",3070,"Flat Tile 1X1","http://cache.lego.com/media/bricks/5/1/307001.jpg",240
